FID,年份,X_97,Y_97,資料來源
4591,2018,163381.04,2549410.46,中央災害應變中心
4592,2018,165741.40,2550784.33,中央災害應變中心
4593,2018,165700.48,2550724.09,中央災害應變中心
4594,2018,163381.04,2549410.46,中央災害應變中心
4595,2018,166795.53,2548847.94,中央災害應變中心
4596,2018,161636.48,2564980.84,中央災害應變中心
4597,2018,166940.97,2565625.93,中央災害應變中心
4598,2018,169129.24,2550075.40,中央災害應變中心
4599,2018,159913.97,2555629.85,中央災害應變中心
4600,2018,174668.66,2580399.80,中央災害應變中心
4601,2018,180581.67,2501856.90,中央災害應變中心
4602,2018,179500.15,2520046.80,中央災害應變中心
4603,2018,172212.38,2567275.92,中央災害應變中心
4604,2018,163169.36,2558613.40,中央災害應變中心
4605,2018,181972.32,2500323.85,中央災害應變中心
4606,2018,171985.35,2550311.21,中央災害應變中心
4607,2018,173943.62,2544230.46,中央災害應變中心
4608,2018,178292.49,2523095.43,中央災害應變中心
4609,2018,158073.61,2557789.67,中央災害應變中心
4610,2018,182754.28,2502181.74,中央災害應變中心
4611,2018,169766.88,2561616.41,中央災害應變中心
4612,2018,163381.04,2549410.46,中央災害應變中心
4613,2018,172856.46,2554237.34,中央災害應變中心
4614,2018,183893.79,2605226.11,中央災害應變中心
4615,2018,183770.31,2574142.41,中央災害應變中心
4616,2018,172935.01,2543435.51,中央災害應變中心
4617,2018,174991.65,2580300.59,中央災害應變中心
4618,2018,167472.18,2550030.05,中央災害應變中心
4619,2018,191881.16,2575486.96,中央災害應變中心
4620,2018,180844.00,2514515.17,中央災害應變中心
4621,2018,164618.21,2550261.10,中央災害應變中心
4622,2018,167207.31,2592579.35,中央災害應變中心
4623,2018,177592.48,2542355.65,中央災害應變中心
4624,2018,165765.64,2570285.42,中央災害應變中心
4625,2018,159785.32,2568719.51,中央災害應變中心
4626,2018,176455.83,2539637.26,中央災害應變中心
4627,2018,178918.26,2597498.79,中央災害應變中心
4628,2018,162662.47,2564938.21,中央災害應變中心
4629,2018,171023.47,2542398.33,中央災害應變中心
4630,2018,170732.68,2541989.00,中央災害應變中心
4631,2018,173226.15,2547681.35,中央災害應變中心
4632,2018,196863.71,2611386.02,中央災害應變中心
4633,2018,172795.24,2577797.43,中央災害應變中心
4634,2018,169484.64,2541579.57,中央災害應變中心
4635,2018,168642.02,2548939.92,中央災害應變中心
4636,2018,172413.62,2541514.63,中央災害應變中心
4637,2018,165954.27,2586752.91,中央災害應變中心
4638,2018,178255.20,2574738.94,中央災害應變中心
4639,2018,166891.85,2561478.65,中央災害應變中心
4640,2018,165883.27,2561428.42,中央災害應變中心
4641,2018,174814.50,2595950.24,中央災害應變中心
4642,2018,166795.53,2548847.94,中央災害應變中心
4643,2018,168285.55,2549296.46,中央災害應變中心
4644,2018,165700.48,2550724.09,中央災害應變中心
4645,2018,175859.00,2580210.61,中央災害應變中心
4646,2018,165665.07,2550605.35,中央災害應變中心
4647,2018,169446.16,2548517.41,中央災害應變中心
4648,2018,169100.26,2553875.31,中央災害應變中心
4649,2018,190773.82,2583630.16,中央災害應變中心
4650,2018,183085.31,2505284.08,中央災害應變中心
4651,2018,169626.01,2535561.91,中央災害應變中心
4652,2018,169251.53,2548175.37,中央災害應變中心
4653,2018,166082.24,2562762.11,中央災害應變中心
4654,2018,165665.30,2595853.03,中央災害應變中心
4655,2018,179755.30,2502527.24,中央災害應變中心
4656,2018,167846.82,2550125.12,中央災害應變中心
4657,2018,165000.01,2612944.51,中央災害應變中心
4658,2018,171403.92,2538422.64,中央災害應變中心
4659,2018,178492.11,2577632.75,中央災害應變中心
4660,2018,178492.11,2577632.75,中央災害應變中心
4661,2018,169704.25,2535510.03,中央災害應變中心
4662,2018,161046.22,2558913.05,中央災害應變中心
4663,2018,177123.88,2502517.22,中央災害應變中心
4664,2018,170587.76,2525116.35,中央災害應變中心
4665,2018,165721.21,2552024.24,中央災害應變中心
4666,2018,163205.63,2564438.48,中央災害應變中心
4667,2018,172599.49,2566066.69,中央災害應變中心
4668,2018,167540.75,2550004.09,中央災害應變中心
4669,2018,164467.63,2552320.39,中央災害應變中心
4670,2018,161818.59,2564036.42,中央災害應變中心
4671,2018,181818.61,2580253.02,中央災害應變中心
4672,2018,175859.00,2580210.61,中央災害應變中心
4673,2018,192469.59,2603489.16,中央災害應變中心
4674,2018,192452.22,2587753.01,中央災害應變中心
4675,2018,179547.00,2574806.08,中央災害應變中心
4676,2018,162800.85,2561507.52,中央災害應變中心
4677,2018,175462.16,2570270.42,中央災害應變中心
4678,2018,179765.97,2576777.02,中央災害應變中心
4679,2018,193946.59,2592485.47,中央災害應變中心
4680,2018,167442.07,2556302.81,中央災害應變中心
4681,2018,171755.67,2524990.93,中央災害應變中心
4682,2018,168534.35,2548609.89,中央災害應變中心
4683,2018,163381.04,2549410.46,中央災害應變中心
4684,2018,168554.08,2548598.75,中央災害應變中心
4685,2018,156591.05,2561110.82,中央災害應變中心
4686,2018,168010.06,2549035.05,中央災害應變中心
4687,2018,168010.06,2549035.05,中央災害應變中心
4688,2018,192317.37,2597027.09,中央災害應變中心
4689,2018,168415.68,2552127.03,中央災害應變中心
4690,2018,168010.06,2549035.05,中央災害應變中心
4691,2018,162942.34,2563693.33,中央災害應變中心
4692,2018,168610.03,2548314.61,中央災害應變中心
4693,2018,178319.61,2524489.17,中央災害應變中心
4694,2018,179126.96,2525426.54,中央災害應變中心
4695,2018,171748.04,2554309.28,中央災害應變中心
4696,2018,171496.92,2565863.66,中央災害應變中心
4697,2018,172795.24,2577797.43,中央災害應變中心
4698,2018,170896.68,2551378.06,中央災害應變中心
4699,2018,164265.37,2561844.65,中央災害應變中心
4700,2018,166537.01,2572431.63,中央災害應變中心
4701,2018,163482.31,2560734.53,中央災害應變中心
4702,2018,166803.42,2550880.50,中央災害應變中心
4703,2018,163381.04,2549410.46,中央災害應變中心
4704,2018,175089.23,2599366.11,中央災害應變中心
4705,2018,163381.04,2549410.46,中央災害應變中心
4706,2018,169369.97,2566473.91,中央災害應變中心
4707,2018,169245.05,2548209.40,中央災害應變中心
4708,2018,175814.20,2578903.37,中央災害應變中心
4709,2018,170569.92,2524345.39,中央災害應變中心
4710,2018,171403.92,2538422.64,中央災害應變中心
4711,2018,175534.02,2578879.63,中央災害應變中心
4712,2018,173607.32,2544267.27,中央災害應變中心
4713,2018,172603.87,2555079.51,中央災害應變中心
4714,2018,171985.35,2550311.21,中央災害應變中心
4715,2018,167526.05,2575121.86,中央災害應變中心
4716,2018,169251.53,2548175.37,中央災害應變中心
4717,2018,166795.53,2548847.94,中央災害應變中心
4718,2018,172795.24,2577797.43,中央災害應變中心
4719,2018,174275.44,2570291.41,中央災害應變中心
4720,2018,167718.90,2561111.00,中央災害應變中心
4721,2018,167748.47,2549234.16,中央災害應變中心
4722,2018,167005.29,2550692.45,中央災害應變中心
4723,2018,170462.07,2551586.35,中央災害應變中心
4724,2018,170972.93,2566202.49,中央災害應變中心
4725,2018,172060.25,2576454.32,中央災害應變中心
4726,2018,170817.96,2551412.15,中央災害應變中心
4727,2018,172795.24,2577797.43,中央災害應變中心
4728,2018,170097.08,2551571.90,中央災害應變中心
4729,2018,170107.39,2550794.20,中央災害應變中心
4730,2018,170558.20,2551627.04,中央災害應變中心
4731,2018,172044.27,2576489.51,中央災害應變中心
4732,2018,169014.40,2558113.58,中央災害應變中心
4733,2018,164466.21,2576581.47,中央災害應變中心
4734,2018,170778.97,2551460.30,中央災害應變中心
4735,2018,170896.68,2551378.06,中央災害應變中心
4736,2018,169599.41,2573310.61,中央災害應變中心
4737,2018,161683.47,2568346.90,中央災害應變中心
4738,2018,172795.24,2577797.43,中央災害應變中心
4739,2018,161976.36,2566307.03,中央災害應變中心
4740,2018,193510.20,2604373.84,中央災害應變中心
4741,2018,169010.76,2573276.49,中央災害應變中心
4742,2018,190829.81,2602521.83,中央災害應變中心
4743,2018,175550.99,2578774.89,中央災害應變中心
4744,2018,180545.49,2502830.48,中央災害應變中心
4745,2018,165792.01,2552094.38,中央災害應變中心
4746,2018,193510.20,2604373.84,中央災害應變中心
4747,2018,167989.49,2541565.05,中央災害應變中心
4748,2018,196182.75,2599773.29,中央災害應變中心
4749,2018,199539.78,2596464.51,中央災害應變中心
4750,2018,168220.77,2550423.08,中央災害應變中心
4751,2018,172890.02,2576807.03,中央災害應變中心
4752,2018,167682.90,2550544.85,中央災害應變中心
4753,2018,177506.86,2573645.43,中央災害應變中心
4754,2018,163165.94,2550851.41,中央災害應變中心
4755,2018,167207.31,2592579.35,中央災害應變中心
4756,2018,161410.47,2575839.35,中央災害應變中心
4757,2018,169480.07,2548476.25,中央災害應變中心
4758,2018,170044.36,2551696.99,中央災害應變中心
4759,2018,170948.77,2555647.29,中央災害應變中心
4760,2018,169920.22,2551323.67,中央災害應變中心
4761,2018,169912.18,2551315.52,中央災害應變中心
4762,2018,159650.76,2550974.29,中央災害應變中心
4763,2018,168305.94,2573496.56,中央災害應變中心
4764,2018,165588.63,2550407.99,中央災害應變中心
4765,2018,165279.23,2550533.77,中央災害應變中心
4766,2018,159684.49,2550975.42,中央災害應變中心
4767,2018,165326.34,2550273.47,中央災害應變中心
4768,2018,170147.75,2553490.35,中央災害應變中心
4769,2018,168425.44,2549277.09,中央災害應變中心
4770,2018,168573.73,2553102.06,中央災害應變中心
4771,2018,165777.07,2550457.65,中央災害應變中心
4772,2018,164536.34,2550191.91,中央災害應變中心
4773,2018,167483.39,2552168.69,中央災害應變中心
4774,2018,168274.22,2550395.77,中央災害應變中心
4775,2018,168271.53,2550692.69,中央災害應變中心
4776,2018,168211.88,2551967.68,中央災害應變中心
4777,2018,168262.05,2550625.63,中央災害應變中心
4778,2018,165792.01,2552094.38,中央災害應變中心
4779,2018,165610.92,2552326.53,中央災害應變中心
4780,2018,161049.24,2571184.82,中央災害應變中心
4781,2018,164494.82,2550262.02,中央災害應變中心
4782,2018,165698.70,2552011.18,中央災害應變中心
4783,2018,165569.93,2551853.99,中央災害應變中心
4784,2018,168610.03,2548314.61,中央災害應變中心
4785,2018,173360.05,2537180.64,中央災害應變中心
4786,2018,166455.32,2539020.90,中央災害應變中心
4787,2018,166539.95,2550715.30,中央災害應變中心
4788,2018,164494.82,2550262.02,中央災害應變中心
4789,2018,190467.89,2582621.58,中央災害應變中心
4790,2018,169279.26,2553897.74,中央災害應變中心
4791,2018,165842.02,2551420.77,中央災害應變中心
4792,2018,165612.66,2551563.04,中央災害應變中心
4793,2018,165842.02,2551420.77,中央災害應變中心
4794,2018,165902.79,2552096.31,中央災害應變中心
4795,2018,171963.12,2576503.70,中央災害應變中心
4796,2018,169772.81,2570769.70,中央災害應變中心
4797,2018,170144.63,2573408.50,中央災害應變中心
4798,2018,170948.77,2555647.29,中央災害應變中心
4799,2018,166285.09,2571092.71,中央災害應變中心
4800,2018,174339.07,2596108.17,中央災害應變中心
4801,2018,195952.31,2600764.75,中央災害應變中心
4802,2018,193510.20,2604373.84,中央災害應變中心
4803,2018,173687.45,2590191.28,中央災害應變中心
4804,2018,164069.21,2573251.56,中央災害應變中心
4805,2018,192446.95,2612268.67,中央災害應變中心
4806,2018,190511.59,2606173.21,中央災害應變中心
4807,2018,193510.20,2604373.84,中央災害應變中心
4808,2018,191697.57,2606188.10,中央災害應變中心
4809,2018,167736.01,2550513.44,中央災害應變中心
4810,2018,170448.93,2573730.00,中央災害應變中心
4811,2018,168375.33,2550143.50,中央災害應變中心
4812,2018,164579.65,2571709.88,中央災害應變中心
4813,2018,173315.10,2595546.67,中央災害應變中心
4814,2018,167429.89,2576154.31,中央災害應變中心
4815,2018,172079.10,2592354.40,中央災害應變中心
4816,2018,163588.43,2586837.78,中央災害應變中心
4817,2018,163088.96,2586670.27,中央災害應變中心
4818,2018,163763.30,2595626.28,中央災害應變中心
4819,2018,159884.09,2568757.46,中央災害應變中心
4820,2018,164564.91,2571709.74,中央災害應變中心
4821,2018,189600.59,2594723.21,中央災害應變中心
4822,2018,183169.10,2503971.83,中央災害應變中心
4823,2018,172352.86,2564531.62,中央災害應變中心
4824,2018,180910.97,2528008.36,中央災害應變中心
4825,2018,165621.44,2551866.87,中央災害應變中心
4826,2018,163763.30,2595626.28,中央災害應變中心
4827,2018,168253.78,2570784.91,中央災害應變中心
4828,2018,163833.56,2586582.63,中央災害應變中心
4829,2018,167443.65,2550496.78,中央災害應變中心
4830,2018,163515.55,2586333.19,中央災害應變中心
4831,2018,163266.40,2595116.76,中央災害應變中心
4832,2018,163954.71,2598704.06,中央災害應變中心
4833,2018,203044.31,2533363.83,中央災害應變中心
4834,2018,168659.06,2598492.40,中央災害應變中心
4835,2018,163214.37,2586834.99,中央災害應變中心
4836,2018,173413.11,2593536.94,中央災害應變中心
4837,2018,171247.00,2594865.53,中央災害應變中心
4838,2018,159066.78,2570866.57,中央災害應變中心
4839,2018,184258.60,2498053.67,中央災害應變中心
4840,2018,173413.11,2593536.94,中央災害應變中心
4841,2018,173413.11,2593536.94,中央災害應變中心
4842,2018,163326.49,2595084.73,中央災害應變中心
4843,2018,162420.75,2551192.86,中央災害應變中心
4844,2018,173413.11,2593536.94,中央災害應變中心
4845,2018,171985.35,2550311.21,中央災害應變中心
4846,2018,164666.27,2573569.62,中央災害應變中心
4847,2018,173317.88,2595865.50,中央災害應變中心
4848,2018,173413.11,2593536.94,中央災害應變中心
4849,2018,199489.02,2482617.86,中央災害應變中心
4850,2018,173062.70,2595792.61,中央災害應變中心
4851,2018,168466.92,2590180.88,中央災害應變中心
4852,2018,163165.94,2550851.41,中央災害應變中心
4853,2018,166452.43,2570712.68,中央災害應變中心
4854,2018,164671.71,2577791.48,中央災害應變中心
4855,2018,165953.03,2552083.95,中央災害應變中心
4856,2018,166434.35,2591050.20,中央災害應變中心
4857,2018,165954.27,2586752.91,中央災害應變中心
4858,2018,165954.27,2586752.91,中央災害應變中心
4859,2018,165669.34,2551891.74,中央災害應變中心
4860,2018,174921.04,2566423.97,中央災害應變中心
4861,2018,184238.48,2557543.87,中央災害應變中心
4862,2018,165954.27,2586752.91,中央災害應變中心
4863,2018,165954.27,2586752.91,中央災害應變中心
4864,2018,166883.16,2591694.17,中央災害應變中心
4865,2018,167002.99,2585819.44,中央災害應變中心
4866,2018,163996.24,2551762.16,中央災害應變中心
4867,2018,169983.59,2595856.36,中央災害應變中心
4868,2018,163187.29,2586839.33,中央災害應變中心
4869,2018,170591.35,2596524.60,中央災害應變中心
4870,2018,163444.14,2586829.91,中央災害應變中心
4871,2018,167892.74,2594970.73,中央災害應變中心
4872,2018,167295.30,2591648.00,中央災害應變中心
4873,2018,164339.18,2590558.67,中央災害應變中心
4874,2018,190757.89,2596676.26,中央災害應變中心
4875,2018,177752.34,2508373.09,中央災害應變中心
4876,2018,179335.91,2505521.97,中央災害應變中心
4877,2018,185986.19,2518468.06,中央災害應變中心
4878,2018,203906.70,2510550.62,中央災害應變中心
4879,2018,192480.76,2575244.23,中央災害應變中心
4880,2018,172172.45,2535348.00,中央災害應變中心
4881,2018,186512.97,2588692.72,中央災害應變中心
4882,2018,326089.33,2781426.80,中央災害應變中心
4883,2018,305044.99,2770437.48,中央災害應變中心
4884,2018,308079.93,2771022.72,中央災害應變中心
4885,2018,325504.89,2781155.14,中央災害應變中心
4886,2018,325985.70,2781367.84,中央災害應變中心
4887,2018,324599.38,2780972.02,中央災害應變中心
4888,2018,325504.89,2781155.14,中央災害應變中心
4889,2018,301105.64,2768765.10,中央災害應變中心
4890,2018,325339.24,2780823.12,中央災害應變中心
4891,2018,325442.05,2780776.39,中央災害應變中心
4892,2018,302131.23,2777684.64,中央災害應變中心
4893,2018,305138.30,2769820.88,中央災害應變中心
4894,2018,325071.60,2780569.63,中央災害應變中心
4895,2018,324402.03,2780640.83,中央災害應變中心
4896,2018,303012.84,2768826.64,中央災害應變中心
4897,2018,300728.49,2780614.69,中央災害應變中心
4898,2018,324536.38,2780392.03,中央災害應變中心
4899,2018,304894.49,2767707.57,中央災害應變中心
4900,2018,302116.73,2768274.90,中央災害應變中心
4901,2018,325348.42,2782096.51,中央災害應變中心
4902,2018,303820.52,2778978.33,中央災害應變中心
4903,2018,171642.57,2544878.95,中央災害應變中心
4904,2018,300304.13,2769909.67,中央災害應變中心
4905,2018,303764.87,2767503.70,中央災害應變中心
4906,2018,303410.44,2770384.47,中央災害應變中心
4907,2018,301580.52,2773962.96,中央災害應變中心
4908,2018,300513.17,2767958.73,中央災害應變中心
4909,2018,303756.60,2769604.91,中央災害應變中心
4910,2018,301594.59,2777471.93,中央災害應變中心
4911,2018,304771.40,2773234.37,中央災害應變中心
4912,2018,327212.77,2780134.96,中央災害應變中心
4913,2018,300402.62,2781477.47,中央災害應變中心
4914,2018,317059.78,2777352.27,中央災害應變中心
4915,2018,299933.81,2769073.13,中央災害應變中心
4916,2018,301597.76,2777402.36,中央災害應變中心
4917,2018,308589.02,2769961.52,中央災害應變中心
4918,2018,303746.56,2769593.80,中央災害應變中心
4919,2018,304856.86,2769540.61,中央災害應變中心
4920,2018,303193.94,2771561.08,中央災害應變中心
4921,2018,299113.11,2781174.78,中央災害應變中心
4922,2018,300859.93,2780518.81,中央災害應變中心
4923,2018,299397.21,2769548.58,中央災害應變中心
4924,2018,304900.92,2771132.52,中央災害應變中心
4925,2018,323913.94,2780998.52,中央災害應變中心
4926,2018,302429.46,2770941.15,中央災害應變中心
4927,2018,325863.45,2779694.06,中央災害應變中心
4928,2018,304593.50,2764725.63,中央災害應變中心
4929,2018,325124.67,2780255.91,中央災害應變中心
4930,2018,302557.74,2769074.11,中央災害應變中心
4931,2018,326557.42,2781652.46,中央災害應變中心
4932,2018,301603.99,2775756.38,中央災害應變中心
4933,2018,323253.06,2782260.91,中央災害應變中心
4934,2018,325332.01,2780853.40,中央災害應變中心
4935,2018,306962.23,2770455.31,中央災害應變中心
4936,2018,301452.79,2781067.13,中央災害應變中心
4937,2018,305361.28,2769581.42,中央災害應變中心
4938,2018,327810.35,2780322.37,中央災害應變中心
4939,2018,301170.18,2775773.57,中央災害應變中心
4940,2018,324640.68,2781319.30,中央災害應變中心
4941,2018,330386.19,2779336.28,中央災害應變中心
4942,2018,308128.51,2771462.67,中央災害應變中心
4943,2018,302590.33,2768472.77,中央災害應變中心
4944,2018,325328.89,2780822.34,中央災害應變中心
4945,2018,304230.78,2767094.59,中央災害應變中心
4946,2018,300601.29,2768692.33,中央災害應變中心
4947,2018,304824.07,2767649.68,中央災害應變中心
4948,2018,304897.36,2769557.17,中央災害應變中心
4949,2018,292358.01,2783277.68,中央災害應變中心
4950,2018,302967.06,2778014.63,中央災害應變中心
4951,2018,303427.48,2769613.93,中央災害應變中心
4952,2018,293146.18,2763949.49,中央災害應變中心
4953,2018,304944.65,2767784.20,中央災害應變中心
4954,2018,300943.40,2768968.31,中央災害應變中心
4955,2018,301396.47,2769254.67,中央災害應變中心
4956,2018,303737.10,2769432.04,中央災害應變中心
4957,2018,303043.59,2776490.76,中央災害應變中心
4958,2018,326892.61,2780502.61,中央災害應變中心
4959,2018,303696.71,2769437.42,中央災害應變中心
4960,2018,303951.14,2768897.88,中央災害應變中心
4961,2018,302141.46,2777647.01,中央災害應變中心
4962,2018,201909.07,2592832.38,中央災害應變中心
4963,2018,304017.93,2777514.76,中央災害應變中心
4964,2018,298317.08,2776347.16,中央災害應變中心
4965,2018,303604.42,2769811.45,中央災害應變中心
4966,2018,323867.75,2781112.25,中央災害應變中心
4967,2018,303014.22,2776263.57,中央災害應變中心
4968,2018,296329.49,2779901.16,中央災害應變中心
4969,2018,300543.63,2767911.22,中央災害應變中心
4970,2018,301408.81,2776690.52,中央災害應變中心
4971,2018,296757.55,2773759.62,中央災害應變中心
4972,2018,303867.53,2769625.29,中央災害應變中心
4973,2018,303855.76,2767489.66,中央災害應變中心
4974,2018,299407.07,2769613.97,中央災害應變中心
4975,2018,304013.41,2773564.76,中央災害應變中心
4976,2018,302125.66,2768580.65,中央災害應變中心
4977,2018,301853.18,2768577.40,中央災害應變中心
4978,2018,305378.34,2770351.32,中央災害應變中心
4979,2018,309776.19,2775395.43,中央災害應變中心
4980,2018,303727.02,2769429.79,中央災害應變中心
4981,2018,301995.41,2768808.11,中央災害應變中心
4982,2018,303727.02,2769429.79,中央災害應變中心
4983,2018,300553.31,2768023.13,中央災害應變中心
4984,2018,303410.44,2770384.47,中央災害應變中心
4985,2018,303630.41,2769846.87,中央災害應變中心
4986,2018,300858.09,2765041.32,中央災害應變中心
4987,2018,303553.50,2769929.77,中央災害應變中心
4988,2018,324434.87,2780703.93,中央災害應變中心
4989,2018,298266.12,2767782.25,中央災害應變中心
4990,2018,299283.01,2775457.34,中央災害應變中心
4991,2018,302559.47,2768622.19,中央災害應變中心
4992,2018,324323.88,2780456.19,中央災害應變中心
4993,2018,298865.04,2774043.04,中央災害應變中心
4994,2018,323277.06,2782194.07,中央災害應變中心
4995,2018,303151.67,2772051.61,中央災害應變中心
4996,2018,305771.07,2771606.71,中央災害應變中心
4997,2018,300707.77,2769752.32,中央災害應變中心
4998,2018,302101.17,2777632.46,中央災害應變中心
4999,2018,293872.83,2774213.68,中央災害應變中心
5000,2018,295402.48,2777124.82,中央災害應變中心
5001,2018,298772.77,2777666.66,中央災害應變中心
5002,2018,305554.74,2771639.15,中央災害應變中心
5003,2018,303685.00,2769849.43,中央災害應變中心
5004,2018,302174.60,2767516.20,中央災害應變中心
5005,2018,302346.59,2767287.74,中央災害應變中心
5006,2018,298099.43,2774416.57,中央災害應變中心
5007,2018,303215.75,2776314.20,中央災害應變中心
5008,2018,302565.21,2777609.87,中央災害應變中心
5009,2018,304234.50,2771243.94,中央災害應變中心
5010,2018,301918.13,2778024.99,中央災害應變中心
5011,2018,312926.69,2772958.28,中央災害應變中心
5012,2018,305579.63,2770482.84,中央災害應變中心
5013,2018,302305.60,2766944.98,中央災害應變中心
5014,2018,305377.80,2770486.45,中央災害應變中心
5015,2018,305330.01,2769826.08,中央災害應變中心
5016,2018,304811.65,2767618.83,中央災害應變中心
5017,2018,313072.05,2773349.92,中央災害應變中心
5018,2018,305075.58,2767853.40,中央災害應變中心
5019,2018,304165.62,2770800.60,中央災害應變中心
5020,2018,303927.59,2769749.59,中央災害應變中心
5021,2018,303336.73,2771170.62,中央災害應變中心
5022,2018,303508.44,2771125.88,中央災害應變中心
5023,2018,304923.70,2767974.63,中央災害應變中心
5024,2018,303848.74,2769272.98,中央災害應變中心
5025,2018,302639.40,2766736.14,中央災害應變中心
5026,2018,302141.46,2777647.01,中央災害應變中心
5027,2018,305537.74,2768374.77,中央災害應變中心
5028,2018,309796.39,2775389.98,中央災害應變中心
5029,2018,302334.31,2769441.00,中央災害應變中心
5030,2018,312993.60,2773325.24,中央災害應變中心
5031,2018,300540.38,2768790.69,中央災害應變中心
5032,2018,305675.53,2769235.99,中央災害應變中心
5033,2018,305075.39,2767901.03,中央災害應變中心
5034,2018,301757.61,2775148.85,中央災害應變中心
5035,2018,300749.71,2769491.51,中央災害應變中心
5036,2018,305567.44,2771000.08,中央災害應變中心
5037,2018,303979.13,2769476.19,中央災害應變中心
5038,2018,307531.99,2771744.82,中央災害應變中心
5039,2018,302098.30,2775747.18,中央災害應變中心
5040,2018,300671.95,2768690.38,中央災害應變中心
5041,2018,300196.90,2768882.47,中央災害應變中心
5042,2018,304792.65,2770451.97,中央災害應變中心
5043,2018,304894.52,2767700.92,中央災害應變中心
5044,2018,303462.44,2769990.34,中央災害應變中心
5045,2018,303675.60,2769673.27,中央災害應變中心
5046,2018,305116.89,2770123.19,中央災害應變中心
5047,2018,303815.49,2772587.00,中央災害應變中心
5048,2018,303238.36,2767929.20,中央災害應變中心
5049,2018,301853.12,2768592.90,中央災害應變中心
5050,2018,301983.48,2768812.72,中央災害應變中心
5051,2018,302076.74,2770823.49,中央災害應變中心
5052,2018,301654.32,2770456.36,中央災害應變中心
5053,2018,308169.68,2771273.43,中央災害應變中心
5054,2018,302584.52,2769981.39,中央災害應變中心
5055,2018,303705.74,2769707.73,中央災害應變中心
5056,2018,303780.92,2767486.36,中央災害應變中心
5057,2018,303528.24,2769686.96,中央災害應變中心
5058,2018,303251.76,2769670.51,中央災害應變中心
5059,2018,305266.08,2770663.23,中央災害應變中心
5060,2018,303912.13,2773665.15,中央災害應變中心
5061,2018,305408.71,2770328.18,中央災害應變中心
5062,2018,300559.39,2767899.74,中央災害應變中心
5063,2018,302794.01,2775824.07,中央災害應變中心
5064,2018,304533.39,2767143.43,中央災害應變中心
5065,2018,301524.53,2770487.66,中央災害應變中心
5066,2018,305330.22,2769775.13,中央災害應變中心
5067,2018,305129.36,2767031.72,中央災害應變中心
5068,2018,304880.34,2771231.02,中央災害應變中心
5069,2018,305336.51,2770713.36,中央災害應變中心
5070,2018,303533.93,2769772.41,中央災害應變中心
5071,2018,305266.08,2770663.23,中央災害應變中心
5072,2018,303135.04,2776318.31,中央災害應變中心
5073,2018,304742.98,2770256.82,中央災害應變中心
5074,2018,304390.76,2770012.83,中央災害應變中心
5075,2018,300812.74,2776951.91,中央災害應變中心
5076,2018,303928.09,2769624.42,中央災害應變中心
5077,2018,303738.42,2769097.53,中央災害應變中心
5078,2018,301233.18,2769741.43,中央災害應變中心
5079,2018,304890.08,2768807.47,中央災害應變中心
5080,2018,305324.06,2768803.68,中央災害應變中心
5081,2018,302415.15,2769411.40,中央災害應變中心
5082,2018,311632.50,2773119.64,中央災害應變中心
5083,2018,307737.47,2770875.05,中央災害應變中心
5084,2018,308069.61,2771076.95,中央災害應變中心
5085,2018,309637.36,2774848.73,中央災害應變中心
5086,2018,305271.57,2771849.13,中央災害應變中心
5087,2018,305256.01,2770656.54,中央災害應變中心
5088,2018,305514.38,2771640.10,中央災害應變中心
5089,2018,304813.95,2767657.40,中央災害應變中心
5090,2018,305509.77,2771644.94,中央災害應變中心
5091,2018,305554.74,2771639.15,中央災害應變中心
5092,2018,305347.21,2770563.87,中央災害應變中心
5093,2018,301180.27,2775774.72,中央災害應變中心
5094,2018,304880.33,2771233.23,中央災害應變中心
5095,2018,302567.82,2769075.25,中央災害應變中心
5096,2018,305526.44,2771154.98,中央災害應變中心
5097,2018,304950.13,2771440.65,中央災害應變中心
5098,2018,305215.12,2770787.08,中央災害應變中心
5099,2018,304900.92,2771132.52,中央災害應變中心
5100,2018,289374.99,2759821.58,中央災害應變中心
5101,2018,306893.92,2772318.14,中央災害應變中心
5102,2018,300897.52,2770449.08,中央災害應變中心
5103,2018,300897.52,2770449.08,中央災害應變中心
5104,2018,305625.71,2766598.42,中央災害應變中心
5105,2018,307778.59,2770695.78,中央災害應變中心
5106,2018,305392.18,2771914.31,中央災害應變中心
5107,2018,303876.21,2767422.17,中央災害應變中心
5108,2018,302963.68,2768489.72,中央災害應變中心
5109,2018,312005.53,2770959.12,中央災害應變中心
5110,2018,305138.30,2769820.88,中央災害應變中心
5111,2018,311784.99,2772865.56,中央災害應變中心
5112,2018,306657.90,2768405.95,中央災害應變中心
5113,2018,307798.86,2770675.93,中央災害應變中心
5114,2018,323277.06,2782194.07,中央災害應變中心
5115,2018,307052.70,2772953.50,中央災害應變中心
5116,2018,323158.71,2780814.89,中央災害應變中心
5117,2018,302584.52,2769981.39,中央災害應變中心
5118,2018,323016.61,2781699.56,中央災害應變中心
5119,2018,302952.57,2768753.30,中央災害應變中心
5120,2018,330918.21,2778533.14,中央災害應變中心
5121,2018,330116.63,2778249.28,中央災害應變中心
5122,2018,314096.80,2772138.42,中央災害應變中心
5123,2018,324559.92,2780059.20,中央災害應變中心
5124,2018,302952.57,2768753.30,中央災害應變中心
5125,2018,324344.32,2780260.45,中央災害應變中心
5126,2018,296422.46,2771305.10,中央災害應變中心
5127,2018,301009.97,2768980.31,中央災害應變中心
